Tab,Row,Col,Original,Patched,ChangeType
FAQ_EN,185,answer_en,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_EN,185,answer_full_en,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_EN,186,question_en,How many feet are needed per m² for tiles sized 60x60 cm 20 mm?,How many feet are needed per m² for tiles sized 60x60cm cm 20 mm?,NORMALIZED
FAQ_EN,187,answer_en,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_EN,187,answer_full_en,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_EN,188,question_en,How many feet are needed per m² for tiles sized 60x120 cm 20 mm?,How many feet are needed per m² for tiles sized INVALID_FORMAT cm 20 mm?,INVALID
FAQ_EN,189,answer_en,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_EN,189,answer_full_en,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_EN,190,question_en,How many feet are needed per m² for tiles sized 40x120 cm 20 mm?,How many feet are needed per m² for tiles sized 40x120cm cm 20 mm?,NORMALIZED
FAQ_EN,191,answer_en,80.0x80.0 cm 20 mm,80.INVALID_FORMAT.0 cm 20 mm,INVALID
FAQ_EN,191,answer_full_en,80.0x80.0 cm 20 mm,80.INVALID_FORMAT.0 cm 20 mm,INVALID
FAQ_EN,192,question_en,How many feet are needed per m² for tiles sized 80.0x80.0 cm 20 mm?,How many feet are needed per m² for tiles sized 80.INVALID_FORMAT.0 cm 20 mm?,INVALID
FAQ_EN,193,answer_en,60.4x60.4 cm 20 mm,60.INVALID_FORMAT.4 cm 20 mm,INVALID
FAQ_EN,193,answer_full_en,60.4x60.4 cm 20 mm,60.INVALID_FORMAT.4 cm 20 mm,INVALID
FAQ_EN,194,question_en,How many feet are needed per m² for tiles sized 60.4x60.4 cm 20 mm?,How many feet are needed per m² for tiles sized 60.INVALID_FORMAT.4 cm 20 mm?,INVALID
FAQ_EN,195,answer_en,120.8x120.8 cm 20 mm,120.INVALID_FORMAT.8 cm 20 mm,INVALID
FAQ_EN,195,answer_full_en,120.8x120.8 cm 20 mm,120.INVALID_FORMAT.8 cm 20 mm,INVALID
FAQ_EN,196,question_en,How many feet are needed per m² for tiles sized 120.8x120.8 cm 20 mm?,How many feet are needed per m² for tiles sized 120.INVALID_FORMAT.8 cm 20 mm?,INVALID
FAQ_EN,197,answer_en,60.4x120.8 cm 20 mm,60.INVALID_FORMAT.8 cm 20 mm,INVALID
FAQ_EN,197,answer_full_en,60.4x120.8 cm 20 mm,60.INVALID_FORMAT.8 cm 20 mm,INVALID
FAQ_EN,198,question_en,How many feet are needed per m² for tiles sized 60.4x120.8 cm 20 mm?,How many feet are needed per m² for tiles sized 60.INVALID_FORMAT.8 cm 20 mm?,INVALID
FAQ_EN,199,answer_en,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_EN,199,answer_full_en,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_EN,200,question_en,How many feet are needed per m² for tiles sized 90x90 cm 20 mm?,How many feet are needed per m² for tiles sized 90x90cm cm 20 mm?,NORMALIZED
FAQ_EN,201,question_en,How many feet are needed per m² for tiles sized 60x60 cm 20 mm?,How many feet are needed per m² for tiles sized 60x60cm cm 20 mm?,NORMALIZED
FAQ_EN,202,answer_en,"We offer several different standard formats in 20 mm thickness. Examples: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Contact us if you would like to see the complete list.","We offer several different standard formats in 20 mm thickness. Examples: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Contact us if you would like to see the complete list.",NORMALIZED
FAQ_EN,202,answer_full_en,"We offer several different standard formats in 20 mm thickness. Examples: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Contact us if you would like to see the complete list.","We offer several different standard formats in 20 mm thickness. Examples: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Contact us if you would like to see the complete list.",NORMALIZED
FAQ_EN,203,question_en,I'm looking for a tile that is about 60x60 – what sizes are closest?,I'm looking for a tile that is about 60x60cm – what sizes are closest?,NORMALIZED
FAQ_EN,203,answer_en,"The closest formats to 60x60 cm are 60x60, 60x120, or 90x90 cm, depending on the desired proportions.","The closest formats to 60x60cm cm are 60x60cm, 60x120, or 90x90 cm, depending on the desired proportions.",NORMALIZED
FAQ_EN,203,answer_full_en,"The closest formats to 60x60 cm are 60x60, 60x120, or 90x90 cm, depending on the desired proportions.","The closest formats to 60x60cm cm are 60x60cm, 60x120, or 90x90 cm, depending on the desired proportions.",NORMALIZED
FAQ_EN,204,question_en,I'm looking for a tile that is about 80x80 – what sizes are closest?,I'm looking for a tile that is about 80x80cm – what sizes are closest?,NORMALIZED
FAQ_EN,204,answer_en,"The closest sizes to 80x80 cm are 80x80, 90x90, or 100x100 cm.","The closest sizes to 80x80cm cm are 80x80cm, 90x90, or 100x100 cm.",NORMALIZED
FAQ_EN,204,answer_full_en,"The closest sizes to 80x80 cm are 80x80, 90x90, or 100x100 cm.","The closest sizes to 80x80cm cm are 80x80cm, 90x90, or 100x100 cm.",NORMALIZED
FAQ_EN,205,answer_en,"Standard sizes include 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Would you like to see more formats?","Standard sizes include 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Would you like to see more formats?",NORMALIZED
FAQ_EN,205,answer_full_en,"Standard sizes include 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Would you like to see more formats?","Standard sizes include 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Would you like to see more formats?",NORMALIZED
FAQ_EN,207,question_en,I have 35 m² of 60x60 cm – how many feet do I need?,I have 35 m² of 60x60cm cm – how many feet do I need?,NORMALIZED
FAQ_EN,207,answer_en,"Calculation: 60x60 cm requires about 2.78 feet/m². For 35 m², it will be approximately 97 feet.","Calculation: 60x60cm cm requires about 2.78 feet/m². For 35 m², it will be approximately 97 feet.",NORMALIZED
FAQ_EN,207,answer_full_en,"Calculation: 60x60 cm requires about 2.78 feet/m². For 35 m², it will be approximately 97 feet.","Calculation: 60x60cm cm requires about 2.78 feet/m². For 35 m², it will be approximately 97 feet.",NORMALIZED
FAQ_EN,208,answer_en,"Rule: ≤60 cm → approximately 2.78 feet/m², 80 cm → approximately 6.25 feet/m², 90 cm → approximately 4.94 feet/m², 100 cm → approximately 4.0 feet/m². Longer formats (60x120 cm, 40x120 cm) → approximately 2.78–4.17 feet/m².","Rule: ≤60 cm → approximately 2.78 feet/m², 80 cm → approximately 6.25 feet/m², 90 cm → approximately 4.94 feet/m², 100 cm → approximately 4.0 feet/m². Longer formats (INVALID_FORMAT cm, 40x120 cm) → approximately 2.78–4.17 feet/m².",INVALID
FAQ_EN,208,answer_full_en,"Rule: ≤60 cm → approximately 2.78 feet/m², 80 cm → approximately 6.25 feet/m², 90 cm → approximately 4.94 feet/m², 100 cm → approximately 4.0 feet/m². Longer formats (60x120 cm, 40x120 cm) → approximately 2.78–4.17 feet/m².","Rule: ≤60 cm → approximately 2.78 feet/m², 80 cm → approximately 6.25 feet/m², 90 cm → approximately 4.94 feet/m², 100 cm → approximately 4.0 feet/m². Longer formats (INVALID_FORMAT cm, 40x120 cm) → approximately 2.78–4.17 feet/m².",INVALID
FAQ_EN,220,answer_en,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_EN,220,answer_full_en,"Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Träklinker:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,2,answer_da,"Följande färger finns i Lava:
- Etna (Övrigt) – format: 430x120
- Marsili (Övrigt) – format: 430x120
- Salina (Övrigt) – format: 430x120
- Vesuvio (Övrigt) – format: 430x120","Följande färger finns i Lava:
- Etna (Övrigt) – format: INVALID_FORMAT
- Marsili (Övrigt) – format: INVALID_FORMAT
- Salina (Övrigt) – format: INVALID_FORMAT
- Vesuvio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,2,answer_full_da,"Följande färger finns i Lava:
- Etna (Övrigt) – format: 430x120
- Marsili (Övrigt) – format: 430x120
- Salina (Övrigt) – format: 430x120
- Vesuvio (Övrigt) – format: 430x120","Följande färger finns i Lava:
- Etna (Övrigt) – format: INVALID_FORMAT
- Marsili (Övrigt) – format: INVALID_FORMAT
- Salina (Övrigt) – format: INVALID_FORMAT
- Vesuvio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,8,answer_da,"Följande färger finns i Argresia:
- Svart (Övrigt) – format: 430x120","Följande färger finns i Argresia:
- Svart (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,8,answer_full_da,"Följande färger finns i Argresia:
- Svart (Övrigt) – format: 430x120","Följande färger finns i Argresia:
- Svart (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,14,answer_da,"Följande färger finns i Kvarts:
- Grå (Övrigt) – format: 100x100, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90","Följande färger finns i Kvarts:
- Grå (Övrigt) – format: INVALID_FORMAT, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90",INVALID
FAQ_DA,14,answer_full_da,"Följande färger finns i Kvarts:
- Grå (Övrigt) – format: 100x100, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90","Följande färger finns i Kvarts:
- Grå (Övrigt) – format: INVALID_FORMAT, 40x120, 40x180, 440x120, 45x90, 560x60, 60x120, 60x60, 80x80, 860x60, 90x90",INVALID
FAQ_DA,15,answer_da,"Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: 430x120
- Nolita (Övrigt) – format: 430x120
- Soho (Övrigt) – format: 430x120
- Tribeca (Övrigt) – format: 430x120","Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: INVALID_FORMAT
- Nolita (Övrigt) – format: INVALID_FORMAT
- Soho (Övrigt) – format: INVALID_FORMAT
- Tribeca (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,15,answer_full_da,"Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: 430x120
- Nolita (Övrigt) – format: 430x120
- Soho (Övrigt) – format: 430x120
- Tribeca (Övrigt) – format: 430x120","Följande färger finns i Manhattan:
- Midtown (Övrigt) – format: INVALID_FORMAT
- Nolita (Övrigt) – format: INVALID_FORMAT
- Soho (Övrigt) – format: INVALID_FORMAT
- Tribeca (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,16,answer_da,"Följande färger finns i Materia:
- Upcendre (Övrigt) – format: 430x120
- Upcharbon (Övrigt) – format: 430x120
- Upcrete (Övrigt) – format: 430x120
- Upivoire (Övrigt) – format: 430x120","Följande färger finns i Materia:
- Upcendre (Övrigt) – format: INVALID_FORMAT
- Upcharbon (Övrigt) – format: INVALID_FORMAT
- Upcrete (Övrigt) – format: INVALID_FORMAT
- Upivoire (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,16,answer_full_da,"Följande färger finns i Materia:
- Upcendre (Övrigt) – format: 430x120
- Upcharbon (Övrigt) – format: 430x120
- Upcrete (Övrigt) – format: 430x120
- Upivoire (Övrigt) – format: 430x120","Följande färger finns i Materia:
- Upcendre (Övrigt) – format: INVALID_FORMAT
- Upcharbon (Övrigt) – format: INVALID_FORMAT
- Upcrete (Övrigt) – format: INVALID_FORMAT
- Upivoire (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,17,answer_da,"Följande färger finns i Meteo:
- Dark (Övrigt) – format: 430x120
- Fog (Övrigt) – format: 430x120
- Salt (Grå) – format: 430x120
- Sand (Beige) – format: 430x120","Följande färger finns i Meteo:
- Dark (Övrigt) – format: INVALID_FORMAT
- Fog (Övrigt) – format: INVALID_FORMAT
- Salt (Grå) – format: INVALID_FORMAT
- Sand (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,17,answer_full_da,"Följande färger finns i Meteo:
- Dark (Övrigt) – format: 430x120
- Fog (Övrigt) – format: 430x120
- Salt (Grå) – format: 430x120
- Sand (Beige) – format: 430x120","Följande färger finns i Meteo:
- Dark (Övrigt) – format: INVALID_FORMAT
- Fog (Övrigt) – format: INVALID_FORMAT
- Salt (Grå) – format: INVALID_FORMAT
- Sand (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,18,answer_da,"Följande färger finns i Mista:
- Agate (Övrigt) – format: 430x120
- Pearl (Övrigt) – format: 430x120
- Shell (Övrigt) – format: 430x120
- Tahiti (Övrigt) – format: 430x120","Följande färger finns i Mista:
- Agate (Övrigt) – format: INVALID_FORMAT
- Pearl (Övrigt) – format: INVALID_FORMAT
- Shell (Övrigt) – format: INVALID_FORMAT
- Tahiti (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,18,answer_full_da,"Följande färger finns i Mista:
- Agate (Övrigt) – format: 430x120
- Pearl (Övrigt) – format: 430x120
- Shell (Övrigt) – format: 430x120
- Tahiti (Övrigt) – format: 430x120","Följande färger finns i Mista:
- Agate (Övrigt) – format: INVALID_FORMAT
- Pearl (Övrigt) – format: INVALID_FORMAT
- Shell (Övrigt) – format: INVALID_FORMAT
- Tahiti (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,21,answer_da,"Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: 430x120
- Diaspro (Övrigt) – format: 430x120
- Madera (Övrigt) – format: 430x120
- Prasio (Övrigt) – format: 430x120","Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Diaspro (Övrigt) – format: INVALID_FORMAT
- Madera (Övrigt) – format: INVALID_FORMAT
- Prasio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,21,answer_full_da,"Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: 430x120
- Diaspro (Övrigt) – format: 430x120
- Madera (Övrigt) – format: 430x120
- Prasio (Övrigt) – format: 430x120","Följande färger finns i Quartz:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Diaspro (Övrigt) – format: INVALID_FORMAT
- Madera (Övrigt) – format: INVALID_FORMAT
- Prasio (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,22,answer_da,"Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: 430x120
- Cream (Beige) – format: 430x120
- Light Grey (Grå) – format: 430x120
- Mud (Beige) – format: 430x120","Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Cream (Beige) – format: INVALID_FORMAT
- Light Grey (Grå) – format: INVALID_FORMAT
- Mud (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,22,answer_full_da,"Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: 430x120
- Cream (Beige) – format: 430x120
- Light Grey (Grå) – format: 430x120
- Mud (Beige) – format: 430x120","Följande färger finns i Roccia:
- Antracite (Antracitgrå) – format: INVALID_FORMAT
- Cream (Beige) – format: INVALID_FORMAT
- Light Grey (Grå) – format: INVALID_FORMAT
- Mud (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,24,answer_da,"Följande färger finns i Stella:
- Bone (Övrigt) – format: 430x120
- Cement (Övrigt) – format: 430x120
- Plomb (Grå) – format: 430x120","Följande färger finns i Stella:
- Bone (Övrigt) – format: INVALID_FORMAT
- Cement (Övrigt) – format: INVALID_FORMAT
- Plomb (Grå) – format: INVALID_FORMAT",INVALID
FAQ_DA,24,answer_full_da,"Följande färger finns i Stella:
- Bone (Övrigt) – format: 430x120
- Cement (Övrigt) – format: 430x120
- Plomb (Grå) – format: 430x120","Följande färger finns i Stella:
- Bone (Övrigt) – format: INVALID_FORMAT
- Cement (Övrigt) – format: INVALID_FORMAT
- Plomb (Grå) – format: INVALID_FORMAT",INVALID
FAQ_DA,25,answer_da,"Följande färger finns i Stone:
- Landstone (Övrigt) – format: 430x120
- Nightstone (Övrigt) – format: 430x120
- Silverstone (Grå) – format: 430x120
- Sunstone (Övrigt) – format: 430x120","Följande färger finns i Stone:
- Landstone (Övrigt) – format: INVALID_FORMAT
- Nightstone (Övrigt) – format: INVALID_FORMAT
- Silverstone (Grå) – format: INVALID_FORMAT
- Sunstone (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,25,answer_full_da,"Följande färger finns i Stone:
- Landstone (Övrigt) – format: 430x120
- Nightstone (Övrigt) – format: 430x120
- Silverstone (Grå) – format: 430x120
- Sunstone (Övrigt) – format: 430x120","Följande färger finns i Stone:
- Landstone (Övrigt) – format: INVALID_FORMAT
- Nightstone (Övrigt) – format: INVALID_FORMAT
- Silverstone (Grå) – format: INVALID_FORMAT
- Sunstone (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,26,answer_da,"Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: 430x120
- Santa Fe' (Övrigt) – format: 430x120
- Santa Monica (Övrigt) – format: 430x120","Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: INVALID_FORMAT
- Santa Fe' (Övrigt) – format: INVALID_FORMAT
- Santa Monica (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,26,answer_full_da,"Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: 430x120
- Santa Fe' (Övrigt) – format: 430x120
- Santa Monica (Övrigt) – format: 430x120","Följande färger finns i Strada:
- Saint Luois (Övrigt) – format: INVALID_FORMAT
- Santa Fe' (Övrigt) – format: INVALID_FORMAT
- Santa Monica (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,27,answer_da,"Följande färger finns i Travertin:
- Beige (Beige) – format: 430x120","Följande färger finns i Travertin:
- Beige (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,27,answer_full_da,"Följande färger finns i Travertin:
- Beige (Beige) – format: 430x120","Följande färger finns i Travertin:
- Beige (Beige) – format: INVALID_FORMAT",INVALID
FAQ_DA,29,answer_da,"Följande färger finns i Vintage:
- Bruges (Övrigt) – format: 430x120
- Gent (Övrigt) – format: 430x120
- Namur (Övrigt) – format: 430x120","Följande färger finns i Vintage:
- Bruges (Övrigt) – format: INVALID_FORMAT
- Gent (Övrigt) – format: INVALID_FORMAT
- Namur (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,29,answer_full_da,"Följande färger finns i Vintage:
- Bruges (Övrigt) – format: 430x120
- Gent (Övrigt) – format: 430x120
- Namur (Övrigt) – format: 430x120","Följande färger finns i Vintage:
- Bruges (Övrigt) – format: INVALID_FORMAT
- Gent (Övrigt) – format: INVALID_FORMAT
- Namur (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,30,answer_da,"Följande färger finns i Konjak:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Konjak:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,30,answer_full_da,"Följande färger finns i Konjak:
- Konjak (Övrigt) – format: 430x120","Följande färger finns i Konjak:
- Konjak (Övrigt) – format: INVALID_FORMAT",INVALID
FAQ_DA,181,answer_da,"Sure! Here’s the translation of the FAQ text into Danish:

100x100 cm 20 mm","Sure! Here’s the translation of the FAQ text into Danish:

INVALID_FORMAT cm 20 mm",INVALID
FAQ_DA,181,answer_full_da,"Sure! Here’s the translation of the FAQ text into Danish:

100x100 cm 20 mm","Sure! Here’s the translation of the FAQ text into Danish:

INVALID_FORMAT cm 20 mm",INVALID
FAQ_DA,182,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 100x100 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen INVALID_FORMAT cm 20 mm?,INVALID
FAQ_DA,183,answer_da,80x80 cm 20 mm,80x80cm cm 20 mm,NORMALIZED
FAQ_DA,183,answer_full_da,80x80 cm 20 mm,80x80cm cm 20 mm,NORMALIZED
FAQ_DA,184,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 80x80 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen 80x80cm cm 20 mm?,NORMALIZED
FAQ_DA,185,answer_da,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_DA,185,answer_full_da,60x60 cm 20 mm,60x60cm cm 20 mm,NORMALIZED
FAQ_DA,186,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 60x60 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen 60x60cm cm 20 mm?,NORMALIZED
FAQ_DA,187,answer_da,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DA,187,answer_full_da,60x120 cm 20 mm,INVALID_FORMAT cm 20 mm,INVALID
FAQ_DA,188,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 60x120 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen INVALID_FORMAT cm 20 mm?,INVALID
FAQ_DA,189,answer_da,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_DA,189,answer_full_da,40x120 cm 20 mm,40x120cm cm 20 mm,NORMALIZED
FAQ_DA,190,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 40x120 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen 40x120cm cm 20 mm?,NORMALIZED
FAQ_DA,191,answer_da,"80,0x80,0 cm 20 mm","80,INVALID_FORMAT,0 cm 20 mm",INVALID
FAQ_DA,191,answer_full_da,"80,0x80,0 cm 20 mm","80,INVALID_FORMAT,0 cm 20 mm",INVALID
FAQ_DA,192,question_da,"Hvor mange fødder kræves pr. m² for fliser i størrelsen 80,0x80,0 cm 20 mm?","Hvor mange fødder kræves pr. m² for fliser i størrelsen 80,INVALID_FORMAT,0 cm 20 mm?",INVALID
FAQ_DA,193,answer_da,"60,4x60,4 cm 20 mm","60,INVALID_FORMAT,4 cm 20 mm",INVALID
FAQ_DA,193,answer_full_da,"60,4x60,4 cm 20 mm","60,INVALID_FORMAT,4 cm 20 mm",INVALID
FAQ_DA,194,question_da,"Hvor mange fødder kræves pr. m² for fliser i størrelsen 60,4x60,4 cm 20 mm?","Hvor mange fødder kræves pr. m² for fliser i størrelsen 60,INVALID_FORMAT,4 cm 20 mm?",INVALID
FAQ_DA,195,answer_da,"120,8x120,8 cm 20 mm","120,INVALID_FORMAT,8 cm 20 mm",INVALID
FAQ_DA,195,answer_full_da,"120,8x120,8 cm 20 mm","120,INVALID_FORMAT,8 cm 20 mm",INVALID
FAQ_DA,196,question_da,"Hvor mange fødder kræves pr. m² for fliser i størrelsen 120,8x120,8 cm 20 mm?","Hvor mange fødder kræves pr. m² for fliser i størrelsen 120,INVALID_FORMAT,8 cm 20 mm?",INVALID
FAQ_DA,197,answer_da,"60,4x120,8 cm 20 mm","60,INVALID_FORMAT,8 cm 20 mm",INVALID
FAQ_DA,197,answer_full_da,"60,4x120,8 cm 20 mm","60,INVALID_FORMAT,8 cm 20 mm",INVALID
FAQ_DA,198,question_da,"Hvor mange fødder kræves pr. m² for fliser i størrelsen 60,4x120,8 cm 20 mm?","Hvor mange fødder kræves pr. m² for fliser i størrelsen 60,INVALID_FORMAT,8 cm 20 mm?",INVALID
FAQ_DA,199,answer_da,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_DA,199,answer_full_da,90x90 cm 20 mm,90x90cm cm 20 mm,NORMALIZED
FAQ_DA,200,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 90x90 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen 90x90cm cm 20 mm?,NORMALIZED
FAQ_DA,201,question_da,Hvor mange fødder kræves pr. m² for fliser i størrelsen 60x60 cm 20 mm?,Hvor mange fødder kræves pr. m² for fliser i størrelsen 60x60cm cm 20 mm?,NORMALIZED
FAQ_DA,202,answer_da,"Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 og flere. Kontakt os, hvis du vil se hele listen.","Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 og flere. Kontakt os, hvis du vil se hele listen.",NORMALIZED
FAQ_DA,202,answer_full_da,"Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 og flere. Kontakt os, hvis du vil se hele listen.","Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 og flere. Kontakt os, hvis du vil se hele listen.",NORMALIZED
FAQ_DA,203,question_da,"Jeg leder efter en flise, der er cirka 60x60 – hvilke formater ligger tættest på?","Jeg leder efter en flise, der er cirka 60x60cm – hvilke formater ligger tættest på?",NORMALIZED
FAQ_DA,203,answer_da,"Det nærmeste format til 60x60 cm er 60x60, 60x120 eller 90x90 cm afhængigt af ønskede proportioner.","Det nærmeste format til 60x60cm cm er 60x60cm, 60x120 eller 90x90 cm afhængigt af ønskede proportioner.",NORMALIZED
FAQ_DA,203,answer_full_da,"Det nærmeste format til 60x60 cm er 60x60, 60x120 eller 90x90 cm afhængigt af ønskede proportioner.","Det nærmeste format til 60x60cm cm er 60x60cm, 60x120 eller 90x90 cm afhængigt af ønskede proportioner.",NORMALIZED
FAQ_DA,204,question_da,"Jeg leder efter en plade, der er cirka 80x80 – hvilke formater ligger tættest på?","Jeg leder efter en plade, der er cirka 80x80cm – hvilke formater ligger tættest på?",NORMALIZED
FAQ_DA,204,answer_da,"Det nærmeste format til 80x80 cm er 80x80, 90x90 eller 100x100 cm.","Det nærmeste format til 80x80cm cm er 80x80cm, 90x90 eller 100x100 cm.",NORMALIZED
FAQ_DA,204,answer_full_da,"Det nærmeste format til 80x80 cm er 80x80, 90x90 eller 100x100 cm.","Det nærmeste format til 80x80cm cm er 80x80cm, 90x90 eller 100x100 cm.",NORMALIZED
FAQ_DA,205,answer_da,"Standardstørrelser inkluderer 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Vil du se flere formater?","Standardstørrelser inkluderer 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Vil du se flere formater?",NORMALIZED
FAQ_DA,205,answer_full_da,"Standardstørrelser inkluderer 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Vil du se flere formater?","Standardstørrelser inkluderer 60x60cm, 80x80, 90x90, 60x120, 40x120, 100x100 cm. Vil du se flere formater?",NORMALIZED
FAQ_DA,207,question_da,Jeg har 35 m² af 60x60 cm – hvor mange fødder har jeg brug for?,Jeg har 35 m² af 60x60cm cm – hvor mange fødder har jeg brug for?,NORMALIZED
FAQ_DA,207,answer_da,"Beregning: 60x60 cm kræver ca. 2,78 fod/m². For 35 m² bliver det omtrent 97 fod.","Beregning: 60x60cm cm kræver ca. 2,78 fod/m². For 35 m² bliver det omtrent 97 fod.",NORMALIZED
FAQ_DA,207,answer_full_da,"Beregning: 60x60 cm kræver ca. 2,78 fod/m². For 35 m² bliver det omtrent 97 fod.","Beregning: 60x60cm cm kræver ca. 2,78 fod/m². For 35 m² bliver det omtrent 97 fod.",NORMALIZED
